"AE1","AE2","AE3","RT1","RT2","RT3","Geneid"
76.7247246351404,43.3678322743241,78.0882027105745,102.99525726033,90.2906300703389,99.7835862240906,"gene:YBL094C"
4062.45552294929,2786.63536218506,2253.96964773065,4441.67046935175,4723.51880457863,4464.62889921917,"gene:YBL093C"
8456.33021726068,7531.88305638727,8192.64364031281,16939.748802288,25845.4392322691,15850.9430777076,"gene:YBL092W"
629.617327933729,746.33013681395,554.558592131029,413.961707065559,484.931698580022,386.31810446391,"gene:YBL091C-A"
2664.79997212153,2250.08450707017,2688.08711364706,2875.9444911923,2664.08083780573,2836.05091855259,"gene:YBL091C"
1199.91141517019,1234.47038845983,641.911496858112,1025.00087754271,1298.56187067454,1166.27787935313,"gene:YBL090W"
703.969122940979,1029.73387795546,1085.29366479104,1085.41155728194,1080.44405645967,1008.82121118301,"gene:YBL089W"
14895.6702508141,13518.6610187219,21606.6086313581,7609.76496911903,6698.75315004997,7863.67895105448,"gene:YBL088C"
1588.28089760167,1633.85786707919,1831.76394154975,4876.4292956718,8064.27211718117,4254.07637782889,"gene:YBL087C"
3254.07749638111,3795.18960112283,3570.88086293441,1535.02546878377,1648.56487487978,1625.83164343105,"gene:YBL086C"
5343.8375220104,4874.34263678624,5186.90960038545,2076.74090841262,2032.04642731336,2571.48709819698,"gene:YBL085W"
15873.3172575051,12647.2701562796,9978.08407178002,5548.8694849003,4698.15626804202,3590.37821257691,"gene:YBL084C"
578.203852662759,935.938333734251,1265.29358968321,1835.0981894557,1624.21683980464,1483.02210718373,"gene:YBL082C"
927.815484505357,259.198439407007,587.64681361856,1583.55208037758,1435.51956797224,1718.29166369374,"gene:YBL081W"
987.138725202631,1118.48665098199,988.676058047443,610.048831465034,530.584264345924,692.076983352408,"gene:YBL080C"
12813.0290140684,8241.90524059946,10495.583855845,13436.9197164246,12202.4235784948,13494.5857296268,"gene:YBL079W"
18676.538124587,20187.2216465784,6591.17372031629,5353.77269951295,6393.38821014917,3654.45941473917,"gene:YBL078C"
3.95488271315157,10.0855423893777,0,0,4.05800584585793,6.408120216226,"gene:YBL077W"
24962.4287088701,12030.0349620497,16563.9636766583,42186.4612382265,39744.1092543325,42791.5959124669,"gene:YBL076C"
129229.747534941,138295.982905864,174201.544958697,33764.6182791702,31885.7809338287,28646.1282580206,"gene:YBL075C"
506.2249872834,487.131697406943,841.764354642803,747.705954149514,703.049512794886,719.540355707662,"gene:YBL074C"
1.58195308526063,13.111205106191,31.7646926280303,31.690848387794,39.5655569971148,12.816240432452,"gene:snR56"
5819.21442413121,5411.90204614008,6172.93860071389,11533.4881351328,17046.6680569877,11027.4594463798,"gene:YBL072C"
